	0
5879	1.0933946
5882	0.5565437
5885	1.1970994
5886	0.84668565
5888	1.3816669
5890	1.2755094
5891	1.0629301
5892	1.788964
5893	0.8912348
5894	0.86381984
5896	1.4006629
5897	1.2032512
5898	0.66765994
5900	0.659802
5901	0.84668565
5902	1.3452348
5903	0.6494173
5904	1.015254
5905	1.4394586
5906	0.47218513
5907	1.1090752
5908	1.6088635
5909	0.6338581
5911	1.0890225
5912	1.4318727
5914	0.84668565
5915	0.6591228
5916	1.4473822
5917	1.1887705
5918	1.4285315
5919	0.590676
5920	1.3006852
5921	0.6651203
5922	1.0103413
5923	1.645234
5924	1.8537631
5925	1.028938
5926	1.3955724
5927	0.5142911
5928	1.3320644
5929	1.4554255
5930	0.5659227
5934	1.1113863
5935	1.5166807
5937	0.94975215
5938	0.5929643
5939	0.5489642
5940	2.4699097
5944	1.2653228
5945	1.3847927
5946	1.6561877
5955	1.2741575
5957	1.2136261
5958	1.89758
5959	0.5778944
5960	1.3100598
5961	1.346086
5962	1.291558
5965	1.1314164
5966	1.7325106
5967	0.9843783
5968	1.2327533
5969	1.8472916
5970	1.086431
5971	1.4024608
5972	1.2937095
5973	0.5721703
5974	0.90221775
5975	0.54621994
5976	1.0851791
5977	1.2315449
5978	1.5622432
5979	0.97771114
5980	1.1349332
5981	1.433523
5982	1.7446878
5985	1.9730068
5987	2.1141522
5988	1.4461743
5993	1.3140895
5994	1.6277285
5995	1.2400132
5996	0.77363175
5997	0.68356466
5998	0.6814053
5999	1.4728322
6000	0.84668565
6002	0.61466587
6003	1.1530122
6004	1.5265062
6005	0.84668565
6006	1.2842505
6007	1.059619
6008	0.90457445
6009	1.3358711
6010	0.7160773
6011	1.3578727
6013	1.4387963
6014	0.5860837
6019	1.4327489
6020	1.033511
6021	1.5070821
6022	0.7604616
6025	0.5533296
6026	1.9525973
6027	0.84668565
6035	1.2017224
6043	0.53763485
6056	0.48294932
6058	0.66149783
6065	0.5782622
6072	0.88928497
6078	0.82333934
6083	0.48308328
6087	0.84668565
6088	0.67440933
6089	1.1855145
6090	1.034231
6091	0.80727816
6092	0.63826835
6093	1.1562061
6094	1.2800767
6095	1.2790033
6098	1.2004944
6099	1.2727876
6100	0.8426575
6101	1.2362883
6102	0.8982378
6103	1.2386428
6104	1.1568186
6105	1.0504347
6106	1.5463525
6107	1.7173018
6108	0.84668565
6109	1.7998588
6110	1.0314375
6111	1.1121414
6112	1.9152097
6113	1.4003813
6114	1.1335928
6115	1.330295
6116	0.59874684
6117	0.94994354
6118	1.2332911
6119	1.2673488
6120	1.2103016
6121	1.2042668
6122	0.69182396
6123	1.5975013
6124	0.72027373
6125	0.84668565
6127	1.254358
6129	1.5110302
6130	1.3181922
6132	1.3309157
6133	0.60263443
6134	1.1293622
6139	0.76333636
6140	1.2411904
6141	0.79996693
6142	1.3397249
6143	0.84668565
6144	0.7432976
6145	0.84668565
6146	1.3519839
6147	0.99577856
6148	1.2076638
6149	0.7718533
6150	0.84668565
6151	1.1959677
6152	1.3293287
6154	0.824745
6155	0.75988567
6156	0.53062475
6157	0.56633604
6158	1.3243389
6161	1.1861753
6163	0.77865374
6164	0.84668565
6165	1.5929062
6166	0.99827075
6167	0.6489147
6168	1.2160677
6169	1.5140237
6170	0.7541068
6171	0.84668565
6172	0.69706565
6173	1.7419608
6174	0.84668565
6175	0.5713329
6176	1.5660486
6177	1.4965519
6178	1.0011742
6179	0.88066286
6180	1.1977342
6181	1.2531941
6182	0.84668565
6183	0.5549613
6184	1.7019783
6185	1.3155782
6186	0.49146703
6187	0.77156985
6188	1.1809266
6189	1.1485529
6191	1.9899372
6194	1.1741922
6195	0.8516604
6196	0.65674376
6197	1.6332659
6198	0.8348049
6199	1.1986849
6200	0.8007047
6201	0.72303736
6202	1.4260933
6203	1.3620179
6205	1.4905763
6206	1.2813649
6207	0.84668565
6208	1.4449306
6209	0.57098025
6210	0.9930671
6211	1.2213979
6212	0.9967663
6213	0.6951159
6214	1.1220748
6216	1.2252005
6217	1.0161421
6218	1.4796134
6219	0.84668565
6220	1.4391518
6221	0.9279072
6222	1.388178
6223	1.1239058
6224	0.8190691
6226	0.8432156
6228	1.2151153
6229	1.1185157
6230	1.2774761
6231	1.5639813
6232	1.4016569
6233	0.8218397
6234	1.6874273
6235	1.5305799
6236	1.5881889
6237	1.2134979
6238	0.94865763
6239	1.1838541
6240	1.2614701
6241	1.2527795
6242	0.5862126
6243	1.1984692
6244	1.1337308
6245	0.8650487
6246	0.45994705
6247	0.83530056
6248	0.48229367
6249	0.93253934
6251	1.210773
6252	1.9184444
6253	0.9581696
6254	1.6546816
6256	1.6687893
6257	0.84668565
6258	1.7145181
6260	0.51185334
6261	1.1262738
6264	1.0093768
6265	0.52334553
6266	0.84668565
6269	1.1771111
6270	1.39849
6271	1.2643389
6272	1.0353432
6273	0.83031994
6274	1.2821083
6275	0.89876115
6276	0.78037477
6278	0.76581705
6279	1.153639
6280	0.65928966
6281	1.4890605
6282	1.5768607
6283	0.6136683
6284	0.9316449
6285	1.6377298
6286	1.237796
6287	0.5606266
6289	1.0700125
6290	1.0989
6292	1.1733661
6294	1.6023006
6296	1.53633
6297	0.6605566
6298	1.0642549
6299	1.6837401
6300	1.2040765
6302	1.5261621
6305	0.84668565
6307	0.6282709
6308	0.8504645
6311	0.84668565
6312	1.0082657
6314	1.1570764
6315	0.5261157
6316	1.2573012
6317	0.91276026
6318	1.0130364
6320	0.49451664
6323	1.1624365
6324	1.0708807
6325	0.71347386
6326	0.8628142
6327	1.4786458
6330	0.53289884
6331	1.1810471
6332	0.8581834
6333	1.1402524
6334	1.1227787
6335	1.0449419
6337	1.5600679
6338	2.17958
6339	1.537852
6340	1.1923122
6341	1.0978265
6342	1.0521944
6343	1.4526722
6344	1.2340438
6345	0.7276662
6346	0.9695404
6347	1.2219892
6348	1.1762106
6349	1.3545218
6350	1.2386317
6351	1.2821794
6352	0.64995956
6353	1.5147463
6355	1.4863422
6356	1.4350383
6357	1.4553535
6358	1.3441551
6359	0.83160365
6360	1.3230021
6361	1.0688033
6362	1.0649796
6363	1.4303896
6364	1.5388285
6365	0.84668565
6368	1.572186
6369	1.1045082
6370	1.2747157
6371	0.77310884
6372	1.138155
6373	0.5105153
6374	0.68863344
6378	1.2042097
6382	2.1625376
6383	1.2492446
6384	1.5883147
6385	1.2935069
6387	1.5619122
6388	1.3912358
6389	0.76986665
6390	1.5090153
6392	1.2909322
6394	1.4677824
6396	1.6461549
6397	1.6600986
6398	1.6773348
6399	1.6878747
6400	1.2614458
6401	1.288063
6402	1.2293782
6403	1.2247947
6404	1.2142076
6406	1.3269769
6408	0.93062496
6409	0.5592766
6410	0.96338415
6412	1.2273386
6413	1.2527229
6415	1.2914649
6416	0.92011416
6417	1.3887284
6418	1.1924844
6421	0.9687987
6422	1.2835442
6423	1.445115
6425	0.60054785
6426	1.4276159
6427	1.3613518
6429	1.2488003
6430	0.84668565
6431	1.1601894
6432	1.1357739
6433	1.2487041
6436	1.6180105
6438	0.89085805
6444	0.64615124
6448	1.0557206
6449	1.0996109
6450	1.2774948
6453	1.344631
6456	1.1574965
6457	1.5501828
6459	0.96245253
6460	0.9123461
6461	0.84668565
6463	1.5180775
6470	0.84668565
6471	1.3117905
6472	1.1071744
6473	1.4054934
6474	1.2677245
6475	1.4784927
6476	1.2173486
6477	0.7326281
6478	1.2563685
6479	1.3693978
6480	0.67844963
6481	0.84668565
6482	1.4577515
6484	1.8404119
6485	1.5045311
6487	0.98230165
6488	1.039956
6489	1.0227802
6490	1.0983391
6491	0.9750597
6492	0.6190761
6493	1.1351275
6494	0.8160114
6495	1.4252002
6496	0.691182
6497	1.5161014
6498	1.6010399
6499	1.1979346
6500	1.5327122
6501	0.84668565
6503	0.56542647
6504	0.5106113
6505	1.3222488
6506	1.2527208
6511	1.8458734
6512	0.7310977
6513	1.5343764
6514	1.3872025
6515	1.1733185
6517	1.5449858
6519	1.3806815
6520	0.5386144
6521	1.2005547
6524	1.1533613
6526	1.114029
6528	0.84668565
6529	1.1189275
6533	0.8047288
6534	1.3945185
6535	9.903713
6536	1.4723489
6537	1.2862732
6538	1.3914468
6539	1.4817972
6540	1.1218897
6541	1.0268568
6542	2.727851
6543	1.3607705
6544	1.6481295
6545	1.6999414
6546	1.4328287
6547	1.5429949
6550	1.4051453
6551	1.2287725
6552	1.2208874
6553	1.3455546
6554	1.1428158
6555	0.8946531
6556	0.5131553
6557	1.25119
6560	0.9108453
6562	1.5741546
6563	1.1787825
6564	2.5649042
6565	1.6897556
6566	1.1518049
6567	1.1440184
6568	0.6372796
6570	1.006784
6571	1.3803687
6574	1.4086297
6575	1.8133717
6578	1.1144123
6580	1.6959697
6581	0.85990846
6582	1.2480258
6584	1.2470438
6585	0.7340009
6586	0.565583
6587	0.49507943
6588	2.0134432
6591	2.3530097
6593	1.686533
6595	1.5991853
6597	1.3774155
6598	1.1228803
6599	1.082034
6601	1.0534066
6603	1.1374323
6605	1.2067734
6606	0.52415705
6607	1.0254867
6608	1.1669722
6609	1.5012149
6610	1.0900619
6611	0.9938569
6612	1.2955655
6613	1.9672453
6614	0.77590156
6615	0.5796428
6616	1.6761079
6617	0.90374905
6618	0.64114547
6619	1.2202704
6622	0.63677675
6623	0.60145706
6624	1.1262518
6625	1.3019607
6626	0.85266733
6628	1.1440004
6629	1.0985237
6632	1.2504314
6633	1.2425394
6634	1.6829822
6635	0.48470402
6636	0.6314569
6637	1.4079238
6638	0.46068323
6639	1.9026297
6640	0.84668565
6641	0.7136933
6642	0.99872565
6643	0.566963
6644	1.1927778
6645	1.4283144
6646	1.150672
6648	0.5953622
6652	0.9397085
6654	1.2332093
6656	0.5034083
6657	0.70538586
6658	0.6078473
6660	0.9522803
6662	1.5403411
6663	0.99186635
6664	0.88491774
6665	1.4652629
6666	1.180097
6667	1.1919118
6672	0.53369224
6675	1.3840733
6677	1.2427515
6678	1.6205913
6680	1.1084018
6684	1.2487454
6685	1.2568599
6686	1.1924365
6692	1.375447
6693	0.63447106
6694	1.36885
6696	0.9037453
6701	1.2457974
6702	1.1406902
6703	0.88521165
6704	1.2239108
6705	1.0513262
6708	1.3551438
6709	1.7346666
6710	1.3499194
6711	1.1300113
6712	1.2553861
6713	1.1111641
6714	1.3122399
6715	1.1477094
6716	1.5096076
6717	1.2824535
6718	0.46801195
6719	0.83971107
6720	0.51315874
6721	0.86043584
6722	1.3762841
6723	0.84668565
6724	1.5034336
6725	1.0297954
6726	0.7215173
6727	0.87425876
6728	1.5002608
6729	1.32389
6731	0.76913935
6732	1.369467
6733	1.3437545
6734	0.7701253
6735	0.6137606
6736	0.7221385
6737	0.83442956
6738	1.2020849
6739	1.1862241
6740	1.1563232
6741	0.8073472
6742	1.598237
6743	0.5988028
6744	1.2394222
6745	1.5270051
6748	1.028798
6750	1.3914073
6751	1.0437725
6752	1.2830013
6756	0.62282896
6760	0.84668565
6761	1.1765354
6763	1.1925505
6765	0.91625667
6766	0.615269
6767	0.9445444
6768	0.99162006
6769	1.0261436
6770	1.4605807
6774	0.55139923
6776	1.4015758
6778	0.61322194
6780	0.84668565
6781	1.5144433
6782	0.5752505
6783	1.3744117
6784	1.6141111
6785	1.4525228
6786	1.6495601
6787	1.1795664
6788	1.9224589
6790	0.84668565
6791	1.2834132
6792	1.2256342
6793	0.9221351
6794	1.2704439
6795	1.0918912
6796	1.0504818
6797	0.893585
6801	1.6440446
6805	0.63661766
6806	0.520445
6807	0.69588685
6808	1.8106802
6809	0.68129826
6810	1.1082895
6813	1.3382974
6814	1.2297858
6815	1.3951604
6816	1.7448215
6817	1.4651914
6818	1.4631993
6819	1.2589657
6821	1.3210223
6823	0.8540665
6824	0.84668565
6826	1.4129796
6827	0.72134334
6828	1.1822106
6829	1.4275675
6830	1.0391911
6832	1.3354391
6833	0.66079473
6834	1.2299715
6835	0.7084267
6837	1.1407403
6838	1.3169215
6840	0.46545836
6843	1.2768158
6844	1.4635139
6845	1.2343379
6846	1.1860691
6848	0.97408354
6849	0.84017396
6850	1.074559
6851	1.587259
6852	1.7605798
6853	0.6208385
6854	1.1962314
6855	1.2553186
6857	1.7488062
6858	1.224333
6859	1.6550119
6860	1.6745268
6861	0.7908963
6863	0.98729295
6866	0.78254765
6867	1.6663177
6869	0.5798337
6870	1.4022677
6871	1.6046631
6872	1.310446
6873	0.64817905
6877	1.4525592
6878	0.5721115
6882	1.3498503
6883	1.0587506
6884	1.2534196
6886	0.73882705
6889	1.3449192
6890	1.1345465
6891	1.7276914
6892	1.2459626
6895	0.686971
6898	1.5718348
6899	0.84668565
6900	1.524254
6901	1.9405123
6902	0.69097066
6904	1.1652018
6905	1.2877368
6906	1.2787783
6908	1.5558851
6910	0.5487946
6911	1.4318483
6912	1.0247192
6913	1.414187
6915	0.51579857
6917	1.2911193
6918	1.2884374
6919	1.4055986
6921	1.1010544
6922	1.1372769
6924	1.3038232
6925	1.4823862
6926	1.2973619
6927	1.1048124
6928	1.3125393
6931	1.2255406
6932	1.7821363
6934	1.2760644
6937	1.3292906
6938	0.84668565
6943	0.4824472
6947	0.6045652
6948	1.8298429
6949	0.8687887
6950	1.1566304
6951	1.5275353
6952	0.5250628
6954	1.2247612
6959	0.50671875
6961	1.243809
6962	0.5483809
6964	1.1211817
6966	0.66216356
6971	0.4556739
6972	1.3636825
6973	0.48700038
6977	1.1943792
6979	0.96023226
6980	0.62476534
6981	1.2785474
6982	0.5430049
6984	1.3642969
6985	1.1609064
6986	1.1918828
6987	1.2296072
6989	0.84668565
6991	0.84894484
6992	1.5269096
6993	1.16594
6994	0.46054512
6995	0.94684243
7003	0.5599561
7004	0.5271331
7007	1.3765545
7009	0.57751495
7010	0.5389551
7014	0.5140955
7016	1.2363013
7022	0.7290661
7024	0.5105674
7025	0.47761083
7026	0.84668565
7028	1.2674809
7029	1.3201122
7034	1.2625183
7036	0.6478105
7037	1.097847
7040	0.80498236
7041	0.4878186
7043	0.8074975
7044	1.8769519
7045	0.6204441
7047	0.63112915
7048	1.4246967
7049	1.3120645
7050	1.3091731
7051	0.47582102
7052	1.341912
7053	1.7699312
7055	0.64651585
7056	0.6740042
7057	1.8566003
7058	1.1844158
7059	0.88252556
7060	0.5083876
7061	1.5079513
7062	0.5591658
7064	1.1214043
7065	1.278169
7066	1.3564628
7068	0.84668565
7069	1.3136833
7070	1.0912094
7071	0.8125913
7072	1.1190351
7073	0.8261474
7075	0.58501184
7076	1.9799466
7077	0.56885505
7078	0.71015006
7079	1.6626741
7080	1.9076569
7081	1.7780882
7083	1.2524228
7085	1.2232063
7086	1.1270254
7088	1.9595653
7090	1.1387184
7091	2.6190147
7093	0.9620303
7094	1.2462051
7095	0.475671
7096	0.84668565
7097	1.5892229
7099	1.5469079
7100	1.115599
7101	1.4612722
7102	0.48785245
7103	0.84668565
7104	1.0603849
7106	1.3608481
7109	1.6331882
7110	1.2711389
7111	1.4484534
7112	1.4464347
7113	0.7658432
7114	0.7525511
7115	1.2243756
7116	1.353511
7117	1.1959965
7119	0.61733204
7120	0.64600587
7121	0.84668565
7122	1.2862628
7123	0.47168028
7125	1.04815
7126	1.7008914
7129	0.6630128
7131	1.499096
7132	0.6069858
7133	0.94372064
7134	1.2791817
7135	1.1897218
7138	0.6124847
7139	0.68695307
7140	0.994933
7143	1.4567745
7145	1.0570445
7147	0.4639122
7148	0.50947464
7149	1.4995008
7151	1.2356758
7152	0.54962033
7153	1.1867734
7158	0.9391754
7160	0.71145594
7161	1.3724623
7162	1.4178737
7163	1.4299784
7164	1.2361516
7166	1.2663648
7167	1.0710356
7168	0.5362742
7170	1.2797216
7171	0.6701332
7172	0.7395859
7173	1.224819
7174	1.4161221
7175	0.77340364
7176	0.54038745
7178	0.7488176
7179	1.1107781
7180	1.2884431
7181	1.3023055
7182	1.4951895
7184	0.6623353
7185	1.2704222
7186	0.5236018
7189	1.5745411
7190	1.6790042
7193	1.0687277
7196	0.5497963
7197	1.5421848
7198	0.63939863
7199	0.49330607
7200	1.1753358
7201	1.2839358
7202	1.0812379
7204	1.7224805
7206	0.9219314
7207	1.3246615
7209	1.7559831
7210	1.1497631
7212	1.1971265
7213	1.0389308
7214	0.84668565
7215	1.4941692
7216	1.9566683
7217	1.0429138
7218	0.72145575
7221	0.6741995
7222	1.4133002
7223	1.4425011
7224	1.563158
7227	1.5865313
7228	0.5792282
7229	1.0508132
7230	2.0109138
7231	0.5943056
7232	1.2255745
7234	1.227167
7235	0.84668565
7236	1.3508279
7237	1.4751856
7238	1.390054
7239	0.9741305
7240	1.4988898
7241	1.4272459
7244	1.0253711
7245	1.3729014
7246	1.6914128
7250	1.4433763
7251	0.5113935
7252	1.1118369
7253	1.1071543
7254	1.4955158
7255	2.0125375
7256	0.9021976
7257	0.66434044
7259	1.2545662
7260	0.84668565
7261	0.87657094
7263	1.4918866
7264	0.77524805
7265	1.2059696
7266	1.248692
7267	0.783189
7269	0.5236018
7271	0.5749415
7272	1.3513148
7273	1.6427084
7274	1.3203447
7275	1.0968056
7276	1.6702714
7277	1.6569781
7278	1.2442425
7279	1.4683528
7280	1.4346406
7281	1.4581378
7282	1.7637286
7284	1.5786803
7285	1.2983532
7286	1.7154137
7292	0.54869395
7293	2.6281981
7294	0.6468525
7295	0.861148
7296	0.5813703
7297	1.0460548
7298	1.6954175
7301	1.7920601
7303	1.5925876
7304	1.3261306
7305	0.48061854
7306	0.8102707
7307	1.0925348
7310	0.58477795
7312	1.1251409
7313	1.3055011
7314	1.2368841
7315	1.243429
7316	0.84668565
7317	1.1846391
7320	1.4407076
7322	0.5958412
7324	1.3230963
7325	1.7139448
7326	2.0289912
7327	1.3362536
7328	1.2104269
7329	0.84668565
7330	1.4701679
7331	1.762681
7332	1.4446443
7335	0.84668565
7336	0.48655963
7337	1.2915785
7341	1.6333227
7343	1.081351
7344	0.78334016
7351	1.5262513
7352	1.5778654
7353	0.4959501
7356	1.6184751
7357	0.84668565
7358	0.6378577
7359	0.57784176
7360	0.82396734
7361	0.6577395
7362	1.3480669
7363	1.2710307
7365	1.1336304
7366	1.4364479
7367	1.3315313
7372	1.1096696
7374	1.0435162
7375	0.6549173
7376	1.6696922
7377	1.3157151
7378	1.085686
7380	0.5535062
7383	0.7047532
7385	1.2688003
7387	1.6952941
7389	1.0475688
7390	0.5200497
7391	0.6687887
7392	0.58177704
7397	0.84668565
7398	0.5597787
7400	1.0181077
7401	0.5958412
7402	1.1999493
7403	0.7273483
7404	0.84668565
7409	0.5053261
7415	1.5606487
7416	0.52394086
7417	1.4046264
7418	1.2079346
7421	1.4544911
7422	2.3836617
7424	1.1153388
7425	0.75085
7426	1.1471547
7427	1.2803679
7428	0.58423865
7430	1.2622297
7431	0.77900493
7432	1.5088222
7433	0.8797963
7436	0.5524657
7437	1.166495
7439	0.50561315
7440	1.2890468
7441	1.0254817
7442	0.54083765
7443	1.1338116
7447	1.2186748
7448	1.5460935
7449	0.66336
7451	0.85598046
7452	1.6946626
7453	1.3051052
7454	1.3601375
7455	1.5880774
7456	0.8455875
7457	0.49143136
7458	1.1347662
7459	1.7614498
7460	1.3364
7461	1.5381337
7462	1.6181475
7464	0.86514807
7468	0.8326613
7469	0.64419377
7472	0.5623062
7473	1.0749016
7474	0.62970173
7475	0.5748662
7476	0.585427
7477	1.1402018
7478	1.3653035
7479	1.6741161
7480	1.4323356
7481	1.2463249
7482	1.0387137
7483	2.135495
7484	0.84756595
7485	0.5975904
7487	0.5458068
7488	0.64328766
7490	0.65111774
7491	1.3547069
7492	1.5882498
7493	1.177037
7494	1.209775
7495	0.9548712
7497	1.2912087
7498	0.9219928
7499	1.1674683
7500	1.5038482
7503	1.367919
7508	2.0637045
7510	1.4422575
7511	0.7464494
7514	0.9863552
7515	0.4948852
7516	1.1130863
7517	0.9478268
7519	1.1267793
7520	1.5148343
7521	1.2158387
7524	1.2198344
7525	0.79639137
7526	1.2103921
7527	0.5296457
7528	1.381844
7529	1.520036
7530	1.125778
7532	1.4303143
7533	0.88262653
7534	1.2687198
7535	1.3370067
7536	1.5198965
7537	1.1728671
7538	1.2279948
7539	1.1481256
7541	0.9479786
7542	0.93451
7545	1.0517936
7546	1.2242961
7547	0.6074448
7548	1.1960156
7550	0.90639746
7552	0.45786875
7553	0.5038184
7554	1.4742656
7555	1.2910115
7558	1.1922781
7559	0.9550093
7560	0.8321193
7561	1.572806
7562	0.84668565
7563	1.4373204
7564	1.4753075
7565	0.8990394
7567	1.105028
7568	1.1004171
7569	0.7837031
7570	1.7327231
7571	1.8875802
7573	1.0866575
7574	1.3522499
7577	1.6208115
7579	1.3531542
7580	2.968876
7581	1.2175419
7582	0.55080867
7585	0.80006975
7586	1.4730737
7588	1.1048776
7589	1.9084173
7590	1.383757
7591	1.4929857
7592	1.7060437
7594	1.188715
7596	0.91505116
7597	0.9320481
7598	0.7112184
7600	0.8004086
7601	0.4556425
7602	1.4216385
7606	0.6957943
7607	0.5458652
7609	1.293232
7610	1.9435512
7611	1.421573
7614	0.5433971
7615	0.45540193
7616	1.6810879
7617	1.0208161
7618	0.7697144
7620	1.2930628
7622	0.5641579
7623	0.46127254
7624	1.2297028
7637	0.90488386
7644	0.7528132
7649	0.7689449
7656	1.4036773
7665	0.90076494
7703	1.1851228
7704	1.0503154
7705	1.9783133
7706	1.0971671
7707	0.7594739
7708	1.00769
7709	1.2118155
7711	0.84668565
7712	1.5731882
7713	0.54666555
7714	0.54603267
7715	1.1489921
7717	1.2228005
7718	0.84668565
7719	0.5292863
7720	0.95090723
7721	0.91839486
7722	0.7150202
7723	1.4988735
7725	0.7853323
7726	1.2660786
7727	1.7183827
7728	1.0860025
7729	1.312356
7730	1.2613149
7733	1.3054235
7734	1.3934135
7735	1.0107027
7736	0.6694543
7738	1.0712376
7740	1.4711086
7741	0.81267405
7743	0.9712279
7745	1.3657074
7746	1.094134
7747	3.2446415
7748	1.1459769
7752	2.0661676
7753	0.7972117
7754	1.2092321
7755	0.46857566
7756	0.7522776
7757	0.84668565
7758	0.84668565
7759	1.5434756
7760	0.84668565
7761	1.1806169
7762	1.4063635
7763	1.4169956
7764	0.8132117
7765	1.1955003
7766	1.3251636
7767	0.9225544
7768	0.7242477
7769	0.7451258
7770	1.2214524
7771	1.532842
7772	1.4731097
7773	0.99085885
7774	1.4900228
7775	0.8944201
7776	1.3853577
7777	1.5205953
7778	0.71008426
7779	1.3600516
7780	1.4875141
7781	1.4917066
7782	0.6756525
7784	1.6261226
7785	1.6051221
7786	1.7656105
7788	1.627096
7790	1.3536501
7791	1.544644
7792	1.2970493
7793	1.3151487
7794	1.54011
7795	1.4819132
7796	1.213725
7797	1.2878088
7798	1.2104651
7799	0.84668565
7800	0.7315374
7801	1.5986383
7802	1.1626446
7804	0.84668565
7805	0.507048
7806	0.5854259
7807	1.559606
7808	1.5188735
7809	0.8122509
7810	1.2862371
7811	1.3334172
7812	1.2735286
7813	1.3537077
7815	1.0395029
7816	0.5088521
7819	0.77143174
7820	1.9043882
7821	0.9505248
7822	0.84668565
7823	1.5391405
7824	1.4862401
7825	0.84668565
7827	1.3369626
7828	0.81076396
7830	1.8542862
7831	1.1495719
7832	0.84668565
7833	1.3790094
7834	0.7400481
7835	0.8222984
7836	1.6456115
7837	0.9105385
7843	1.1702662
7844	1.5326824
7848	1.1521531
7850	0.6430917
7853	1.6452677
7854	1.445552
7855	0.6239263
7856	1.8946012
7857	1.0120819
7858	0.90915984
7859	1.640231
7860	1.2070199
7861	1.752769
7863	1.4720719
7864	1.6425314
7866	1.0233741
7868	2.2736223
7870	1.5584931
7871	1.4594909
7873	0.84668565
7875	1.7294164
7876	1.0967236
7880	0.91744286
7881	0.50203884
7882	1.1537724
7883	0.73174584
7886	0.84668565
7887	1.6639225
7889	1.2020104
7890	1.6394646
7891	0.84668565
7893	1.4551737
7894	0.6311943
7895	1.4633775
7896	1.0422628
7897	1.6917756
7898	1.1288855
7899	0.7549145
7900	1.1822488
7901	0.84668565
7902	1.6610196
7903	1.0403839
7904	1.761524
7907	0.88080287
7908	0.7727382
7909	0.7684084
7910	0.84668565
7911	1.4956925
7912	1.3395432
7913	1.0880852
7914	1.646354
7915	1.6338892
7916	1.4262538
7917	0.84668565
7918	1.2757146
7919	1.2457322
7920	1.4361799
7921	0.7463447
7922	0.68343073
7923	0.84668565
7924	1.2942421
7925	0.84668565
7926	1.1718829
7927	1.2423666
7928	1.6039293
7929	1.0958737
7931	1.3994415
7934	0.915722
7935	0.7210054
7936	1.01469
7937	1.060488
7938	1.1155053
7939	1.5435228
7940	1.2338698
7942	1.6283851
7944	0.6319644
7945	1.4240385
7946	0.8109081
7947	0.82027745
7949	0.96396697
7951	1.7952666
7952	1.50512
7953	1.5364053
7954	1.500783
7955	1.095426
7956	1.3110914
7957	0.81568193
7958	0.508574
7959	0.73537993
7960	0.84668565
7961	1.6756709
7962	1.6758666
7963	0.852424
7964	1.6368179
7965	0.63862705
7966	1.5637565
7967	0.84668565
7968	0.9328644
7969	0.92808425
7970	1.1961812
7971	1.6735147
7972	0.51370096
7974	0.84668565
7975	0.68109375
7976	0.91411406
7977	1.3472536
7978	1.1670455
7983	1.3789246
7985	1.1089139
7987	1.5181854
7989	1.0584474
7992	1.4715623
7995	1.4838448
7999	1.2611187
8000	1.3752424
8001	1.8243448
8002	0.8702123
8003	0.7061359
8004	0.9466201
8007	1.2875233
8008	0.59863895
8009	1.083486
8010	0.84668565
8012	0.725061
8013	0.59734386
8014	1.0779657
8015	0.8444904
8016	2.0251093
8017	1.2569174
8018	0.7161577
8019	1.4116077
8020	1.1643205
8021	1.0346448
8022	0.8360729
8023	0.957475
8024	1.4808797
8030	0.7778021
8032	0.84668565
8033	1.5115293
8036	0.5674071
8037	1.4395813
8038	1.327499
8039	0.5353645
8042	1.2859828
8048	1.6703057
8049	1.0315495
8050	1.2222847
8051	0.9051188
8052	1.1087244
8053	1.0205654
8054	0.94656557
8055	0.84668565
8056	0.99087954
8057	0.48060697
8059	1.2393274
8060	0.8033253
8062	1.0883348
8063	0.99751586
8064	0.9051489
8065	0.92608345
8066	0.9117864
8067	1.0826707
8068	0.4962301
8069	1.1169294
8070	1.1718367
8071	1.2308306
8072	0.6053814
8074	1.6336331
8077	0.5636108
8080	1.1535468
8081	0.5170586
8082	0.77463835
8083	0.76959956
8085	1.5464184
8087	0.7252177
8088	0.84668565
8090	0.61383677
8092	0.5540174
8096	1.3274183
8097	0.60513633
8100	1.2148361
8102	1.3480036
8104	1.5141193
8105	1.0210903
8106	1.0639141
8107	0.609893
8108	1.1564541
8111	1.5408695
8112	0.51262116
8113	1.6038904
8116	1.6199988
8117	1.0575757
8118	0.8577452
8121	1.2681115
8122	0.8802172
8123	1.0919557
8124	1.4148791
8126	1.4338454
8127	1.7178562
8129	1.8567729
8130	0.84668565
8131	2.1185558
8132	0.84016687
8133	1.3679518
8134	0.84668565
8135	0.7346661
8136	0.84668565
8137	1.6359992
8138	0.7682705
8139	1.4952585
8141	0.5873022
8142	0.63252604
8143	1.6858335
8144	1.3460674
8145	1.5609576
8146	0.5929477
8147	1.2052197
8148	0.9036118
8149	1.1835353
8150	0.60812736
8151	1.7280165
8152	1.2192907
8153	1.8511455
8154	1.4095582
8155	1.3492718
8156	1.5725653
8161	0.96504927
8162	0.86615026
8163	1.1194446
8164	0.8824501
8165	1.1260244
8166	0.6990762
8167	1.1003861
8168	1.3509319
8169	1.4783838
8170	1.5920336
8171	1.1440339
8172	0.6227857
8173	1.410034
8174	1.0078318
8175	0.54711103
8176	1.2320116
8177	1.7726736
8178	1.1279819
8180	1.5180336
8181	1.5081844
8182	1.1743451
8184	0.45553368
8185	1.213502
8186	1.4793181
8187	0.9803575
8189	1.3964255
8190	3.0838645
8192	1.4115789
8193	1.026137
